,distance,sending_weekday,delivery_type,post_office_type,sending_hour_category,vehicle_travel_time,sending_hour,delivery_time_hours
363,484.0,0,Economy registered letter,UP,0,6.081967213114754,9,72.1
364,65.1,0,Economy registered letter,UP,0,1.0491803278688525,9,69.96666666666667
365,533.0,0,Priority registered letter,UP,0,5.081967213114754,9,23.45
366,326.0,0,Priority registered letter,UP,0,3.2131147540983607,9,46.766666666666666
367,341.0,0,Priority registered letter,UP,0,3.278688524590164,9,26.65
368,39.5,0,Economy registered letter,UP,0,0.7049180327868853,10,69.18333333333334
369,29.7,0,Priority registered letter,UP,0,0.45901639344262296,10,29.9
370,0.0,0,Economy registered letter,UP,0,0.0,10,26.55
371,0.0,0,Economy registered letter,UP,0,0.0,10,26.783333333333335
372,23.4,0,Economy registered letter,UP,0,0.4098360655737705,10,75.5
373,30.9,0,Economy registered letter,UP,0,0.5901639344262295,10,71.31666666666666
374,0.0,0,Economy registered letter,UP,0,0.0,10,28.45
375,0.0,0,Economy registered letter,UP,0,0.0,10,28.933333333333334
376,0.0,0,Economy registered letter,UP,0,0.0,10,27.55
377,0.0,0,Economy registered letter,UP,0,0.0,10,27.466666666666665
378,0.0,0,Economy registered letter,UP,0,0.0,10,27.466666666666665
379,0.0,0,Economy registered letter,UP,0,0.0,10,28.55
380,0.0,0,Economy registered letter,UP,0,0.0,10,25.616666666666667
381,0.0,0,Economy registered letter,UP,0,0.0,10,26.266666666666666
382,0.0,0,Economy registered letter,UP,0,0.0,10,24.416666666666668
383,12.8,0,Economy registered letter,UP,0,0.26229508196721313,11,20.8
384,84.6,0,Economy registered letter,UP,0,1.0327868852459017,11,73.11666666666666
385,361.0,0,Priority registered letter,UP,0,3.557377049180328,11,25.283333333333335
386,12.8,0,Economy registered letter,UP,0,0.26229508196721313,11,21.15
387,0.0,0,Economy registered letter,UP,0,0.0,11,25.0
388,0.0,0,Economy registered letter,UP,0,0.0,11,28.316666666666666
389,0.0,0,Economy registered letter,UP,0,0.0,11,27.666666666666668
390,12.8,0,Economy registered letter,UP,0,0.26229508196721313,11,23.516666666666666
391,28.1,0,Economy registered letter,UP,0,0.5245901639344263,11,71.35
392,28.1,0,Economy registered letter,UP,0,0.5245901639344263,11,71.81666666666666
393,0.0,0,Economy registered letter,UP,0,0.0,11,23.716666666666665
394,20.0,0,Economy registered letter,UP,0,0.29508196721311475,11,26.133333333333333
395,0.0,0,Economy registered letter,UP,0,0.0,11,25.433333333333334
396,0.0,0,Economy registered letter,UP,0,0.0,11,24.183333333333334
397,0.0,0,Economy registered letter,UP,0,0.0,11,23.033333333333335
398,0.0,0,Economy registered letter,UP,0,0.0,11,25.2
399,23.4,0,Economy registered letter,UP,0,0.4098360655737705,11,72.15
400,20.6,0,Economy registered letter,UP,0,0.32786885245901637,11,21.5
401,0.0,0,Economy registered letter,UP,0,0.0,11,28.316666666666666
402,0.0,0,Economy registered letter,UP,0,0.0,11,23.933333333333334
403,0.0,0,Economy registered letter,UP,0,0.0,11,28.316666666666666
404,0.0,0,Economy registered letter,UP,0,0.0,11,26.233333333333334
405,65.9,0,Economy registered letter,UP,0,1.0655737704918034,11,97.96666666666667
406,27.7,0,Economy registered letter,UP,0,0.5245901639344263,11,72.88333333333334
407,23.4,0,Economy registered letter,UP,0,0.4098360655737705,11,72.75
408,0.0,0,Economy registered letter,UP,0,0.0,11,26.916666666666668
409,20.6,0,Priority registered letter,UP,0,0.32786885245901637,11,21.033333333333335
410,39.5,0,Priority registered letter,UP,0,0.7049180327868853,11,21.683333333333334
411,110.0,0,Priority registered letter,UP,0,1.4918032786885247,11,21.983333333333334
412,20.6,0,Economy registered letter,UP,0,0.32786885245901637,12,20.133333333333333
413,137.0,0,Priority registered letter,UP,0,1.5245901639344261,12,25.15
414,242.0,0,Priority registered letter,UP,0,2.459016393442623,12,20.083333333333332
415,254.0,0,Economy registered letter,UP,0,2.5737704918032787,12,68.78333333333333
416,72.2,0,Priority registered letter,UP,0,0.9508196721311475,12,23.466666666666665
417,20.6,0,Economy registered letter,UP,0,0.32786885245901637,12,21.8
418,338.0,0,Priority registered letter,UP,0,3.3278688524590163,12,20.6
419,62.5,0,Economy registered letter,UP,0,0.9180327868852459,12,46.7
420,90.0,0,Priority registered letter,UP,0,1.098360655737705,13,19.4
421,27.7,0,Priority registered letter,UP,0,0.5245901639344263,13,23.533333333333335
422,61.8,0,Priority registered letter,UP,0,0.8688524590163934,13,18.6
423,110.0,0,Economy registered letter,UP,0,1.4918032786885247,13,43.766666666666666
424,363.0,0,Priority registered letter,UP,0,3.622950819672131,14,21.1
425,20.6,0,Economy registered letter,UP,0,0.32786885245901637,14,20.466666666666665
426,20.6,0,Economy registered letter,UP,0,0.32786885245901637,14,20.45
427,27.7,0,Priority registered letter,UP,0,0.5245901639344263,14,19.1
428,374.0,0,Priority registered letter,UP,0,4.19672131147541,14,16.833333333333332
429,20.6,0,Priority registered letter,UP,0,0.32786885245901637,14,17.333333333333332
430,214.0,0,Priority registered letter,UP,0,2.80327868852459,14,19.233333333333334
431,84.5,0,Priority registered letter,UP,0,0.9672131147540983,14,19.133333333333333
432,287.0,0,Priority registered letter,UP,0,3.7540983606557377,14,15.85
433,109.0,0,Priority registered letter,UP,0,1.721311475409836,14,21.233333333333334
434,189.0,0,Priority registered letter,UP,0,1.9344262295081966,14,20.15
435,209.0,0,Priority registered letter,UP,0,3.098360655737705,14,22.733333333333334
436,505.0,0,Priority registered letter,UP,0,5.180327868852459,14,21.3
437,456.0,0,Priority registered letter,UP,0,4.426229508196721,14,24.933333333333334
438,250.0,0,Priority registered letter,UP,0,2.540983606557377,14,19.133333333333333
439,93.3,0,Priority registered letter,UP,0,1.098360655737705,14,40.78333333333333
440,93.3,0,Priority registered letter,UP,0,1.098360655737705,14,40.78333333333333
441,316.0,0,Priority registered letter,UP,0,3.3278688524590163,14,19.266666666666666
442,134.0,0,Priority registered letter,UP,0,2.1147540983606556,14,18.1
443,213.0,0,Priority registered letter,UP,0,3.0163934426229506,14,20.95
444,0.0,0,Economy registered letter,UP,1,0.0,15,18.25
445,0.0,0,Economy registered letter,UP,1,0.0,15,18.466666666666665
446,0.0,0,Economy registered letter,UP,1,0.0,15,21.166666666666668
447,0.0,0,Economy registered letter,UP,1,0.0,15,22.616666666666667
448,0.0,0,Economy registered letter,UP,1,0.0,15,22.616666666666667
449,0.0,0,Economy registered letter,UP,1,0.0,15,22.6
450,0.0,0,Economy registered letter,UP,1,0.0,15,20.85
451,0.0,0,Economy registered letter,UP,1,0.0,15,20.933333333333334
452,0.0,0,Economy registered letter,UP,1,0.0,15,19.55
453,0.0,0,Economy registered letter,UP,1,0.0,15,22.616666666666667
454,0.0,0,Economy registered letter,UP,1,0.0,15,22.733333333333334
455,0.0,0,Economy registered letter,UP,1,0.0,15,22.616666666666667
456,0.0,0,Economy registered letter,UP,1,0.0,15,22.716666666666665
457,0.0,0,Economy registered letter,UP,1,0.0,15,22.716666666666665
458,0.0,0,Economy registered letter,UP,1,0.0,15,22.716666666666665
459,0.0,0,Economy registered letter,UP,1,0.0,15,22.633333333333333
460,0.0,0,Economy registered letter,UP,1,0.0,15,20.9
461,0.0,0,Economy registered letter,UP,1,0.0,15,20.75
462,0.0,0,Economy registered letter,UP,1,0.0,15,19.966666666666665
463,0.0,0,Economy registered letter,UP,1,0.0,15,19.733333333333334
464,0.0,0,Economy registered letter,UP,1,0.0,15,20.0
465,0.0,0,Economy registered letter,UP,1,0.0,15,19.983333333333334
466,0.0,0,Economy registered letter,UP,1,0.0,15,19.983333333333334
467,0.0,0,Economy registered letter,UP,1,0.0,15,19.0
468,0.0,0,Economy registered letter,UP,1,0.0,15,20.566666666666666
469,0.0,0,Economy registered letter,UP,1,0.0,15,20.433333333333334
470,0.0,0,Economy registered letter,UP,1,0.0,15,22.7
471,39.0,0,Economy registered letter,UP,1,0.6229508196721312,15,41.63333333333333
472,0.0,0,Economy registered letter,UP,1,0.0,15,20.283333333333335
473,0.0,0,Economy registered letter,UP,1,0.0,15,20.183333333333334
474,0.0,0,Economy registered letter,UP,1,0.0,15,21.666666666666668
475,0.0,0,Economy registered letter,UP,1,0.0,15,22.7
476,0.0,0,Economy registered letter,UP,1,0.0,15,22.75
477,0.0,0,Economy registered letter,UP,1,0.0,15,18.633333333333333
478,0.0,0,Economy registered letter,UP,1,0.0,15,22.983333333333334
479,0.0,0,Economy registered letter,UP,1,0.0,15,24.033333333333335
480,0.0,0,Economy registered letter,UP,1,0.0,15,20.2
481,0.0,0,Economy registered letter,UP,1,0.0,15,24.05
482,62.9,0,Economy registered letter,UP,1,1.0,15,41.583333333333336
483,20.6,0,Economy registered letter,UP,1,0.32786885245901637,15,17.416666666666668
484,20.6,0,Economy registered letter,UP,1,0.32786885245901637,15,16.933333333333334
485,0.0,0,Economy registered letter,UP,1,0.0,15,22.35
486,0.0,0,Economy registered letter,UP,1,0.0,15,22.65
487,65.1,0,Economy registered letter,UP,1,1.0491803278688525,15,66.8
488,20.6,0,Economy registered letter,UP,1,0.32786885245901637,15,17.116666666666667
489,62.5,0,Economy registered letter,UP,1,0.9180327868852459,15,41.65
490,20.6,0,Economy registered letter,UP,1,0.32786885245901637,15,16.366666666666667
491,260.0,0,Economy registered letter,UP,1,3.360655737704918,15,65.1
492,62.3,0,Economy registered letter,UP,1,0.9180327868852459,15,41.416666666666664
493,160.0,0,Economy registered letter,UP,1,1.6721311475409837,16,68.98333333333333
494,505.0,0,Economy registered letter,UP,1,5.180327868852459,16,64.41666666666667
495,20.6,0,Economy registered letter,UP,1,0.32786885245901637,16,18.466666666666665
496,0.0,0,Economy registered letter,UP,1,0.0,16,19.933333333333334
497,0.0,0,Economy registered letter,UP,1,0.0,16,23.316666666666666
498,0.0,0,Economy registered letter,UP,1,0.0,16,19.783333333333335
499,0.0,0,Economy registered letter,UP,1,0.0,16,21.066666666666666
500,20.0,0,Economy registered letter,UP,1,0.29508196721311475,16,40.483333333333334
501,0.0,0,Economy registered letter,UP,1,0.0,16,18.65
502,72.2,0,Economy registered letter,UP,1,0.9508196721311475,16,43.35
503,0.0,0,Economy registered letter,UP,1,0.0,16,18.016666666666666
504,0.0,0,Economy registered letter,UP,1,0.0,16,20.183333333333334
505,0.0,0,Economy registered letter,UP,1,0.0,16,17.15
506,0.0,0,Economy registered letter,UP,1,0.0,16,20.833333333333332
507,0.0,0,Economy registered letter,UP,1,0.0,16,17.35
508,456.0,0,Priority registered letter,UP,1,4.39344262295082,16,44.36666666666667
509,342.0,0,Priority registered letter,UP,1,3.3442622950819674,16,48.55
510,370.0,2,Priority registered letter,UP,0,3.7049180327868854,10,23.2
511,370.0,2,Priority registered letter,UP,0,3.7049180327868854,10,23.2
512,370.0,2,Priority registered letter,UP,0,3.7049180327868854,10,23.2
513,433.0,2,Priority registered letter,UP,0,4.639344262295082,10,22.316666666666666
514,84.8,2,Economy registered letter,UP,0,1.3278688524590163,11,46.2
515,644.0,2,Economy registered letter,UP,0,6.39344262295082,11,117.83333333333333
516,39.5,2,Economy registered letter,UP,0,0.7049180327868853,11,43.8
517,27.7,2,Economy registered letter,UP,0,0.5245901639344263,11,115.86666666666666
518,65.6,2,Priority registered letter,UP,0,1.0163934426229508,13,21.033333333333335
519,212.0,2,Economy registered letter,UP,0,2.639344262295082,13,113.45
520,236.0,2,Economy registered letter,UP,0,2.901639344262295,13,140.03333333333333
521,110.0,2,Priority registered letter,UP,0,1.4918032786885247,13,19.933333333333334
522,179.0,2,Economy registered letter,UP,0,2.081967213114754,14,48.45
523,61.8,2,Economy registered letter,UP,0,0.8852459016393442,14,115.11666666666666
524,72.0,2,Economy registered letter,UP,0,0.9836065573770492,14,114.46666666666667
525,0.0,2,Economy registered letter,UP,1,0.0,15,21.283333333333335
526,0.0,2,Economy registered letter,UP,1,0.0,15,21.3
527,0.0,2,Economy registered letter,UP,1,0.0,15,21.3
528,0.0,2,Economy registered letter,UP,1,0.0,15,20.6
529,0.0,2,Economy registered letter,UP,1,0.0,15,21.3
530,0.0,2,Economy registered letter,UP,1,0.0,15,18.75
531,0.0,2,Economy registered letter,UP,1,0.0,15,23.416666666666668
532,0.0,2,Economy registered letter,UP,1,0.0,15,18.883333333333333
533,0.0,2,Economy registered letter,UP,1,0.0,15,18.85
534,0.0,2,Economy registered letter,UP,1,0.0,15,18.8
535,0.0,2,Economy registered letter,UP,1,0.0,15,23.333333333333332
536,0.0,2,Economy registered letter,UP,1,0.0,15,23.35
537,0.0,2,Economy registered letter,UP,1,0.0,15,23.316666666666666
538,0.0,2,Economy registered letter,UP,1,0.0,15,23.383333333333333
539,0.0,2,Economy registered letter,UP,1,0.0,15,23.35
540,0.0,2,Economy registered letter,UP,1,0.0,15,22.366666666666667
541,0.0,2,Economy registered letter,UP,1,0.0,15,22.383333333333333
542,0.0,2,Economy registered letter,UP,1,0.0,15,20.083333333333332
543,0.0,2,Economy registered letter,UP,1,0.0,15,18.9
544,0.0,2,Economy registered letter,UP,1,0.0,15,22.666666666666668
545,0.0,2,Economy registered letter,UP,1,0.0,15,23.316666666666666
546,0.0,2,Economy registered letter,UP,1,0.0,15,22.55
547,0.0,2,Economy registered letter,UP,1,0.0,15,22.416666666666668
548,0.0,2,Economy registered letter,UP,1,0.0,15,22.5
549,0.0,2,Economy registered letter,UP,1,0.0,15,23.7
550,0.0,2,Economy registered letter,UP,1,0.0,15,21.316666666666666
551,0.0,2,Economy registered letter,UP,1,0.0,15,22.35
552,0.0,2,Economy registered letter,UP,1,0.0,15,21.6
553,0.0,2,Economy registered letter,UP,1,0.0,15,22.65
554,0.0,2,Economy registered letter,UP,1,0.0,15,21.7
555,0.0,2,Economy registered letter,UP,1,0.0,15,22.333333333333332
556,24.5,2,Economy registered letter,UP,1,0.4262295081967213,15,118.35
557,0.0,2,Economy registered letter,UP,1,0.0,15,24.95
558,0.0,2,Economy registered letter,UP,1,0.0,15,22.866666666666667
559,0.0,2,Economy registered letter,UP,1,0.0,15,24.116666666666667
560,0.0,2,Economy registered letter,UP,1,0.0,15,24.95
561,0.0,2,Economy registered letter,UP,1,0.0,15,22.7
562,0.0,2,Economy registered letter,UP,1,0.0,15,20.533333333333335
563,0.0,2,Economy registered letter,UP,1,0.0,15,24.95
564,0.0,2,Economy registered letter,UP,1,0.0,15,24.416666666666668
565,0.0,2,Economy registered letter,UP,1,0.0,15,24.5
566,0.0,2,Economy registered letter,UP,1,0.0,15,21.216666666666665
567,0.0,2,Economy registered letter,UP,1,0.0,15,24.4
568,0.0,2,Economy registered letter,UP,1,0.0,15,22.966666666666665
569,0.0,2,Economy registered letter,UP,1,0.0,15,23.416666666666668
570,0.0,2,Economy registered letter,UP,1,0.0,15,23.333333333333332
571,0.0,2,Economy registered letter,UP,1,0.0,15,22.35
572,0.0,2,Economy registered letter,UP,1,0.0,15,23.033333333333335
573,27.7,2,Economy registered letter,UP,1,0.5245901639344263,15,119.0
574,20.0,2,Economy registered letter,UP,1,0.3114754098360656,15,19.366666666666667
575,0.0,2,Economy registered letter,UP,1,0.0,15,23.783333333333335
576,0.0,2,Economy registered letter,UP,1,0.0,15,24.4
577,0.0,2,Economy registered letter,UP,1,0.0,15,24.4
578,12.8,2,Economy registered letter,UP,1,0.26229508196721313,15,20.733333333333334
579,0.0,2,Economy registered letter,UP,1,0.0,15,21.283333333333335
580,0.0,2,Economy registered letter,UP,1,0.0,15,20.9
581,0.0,2,Economy registered letter,UP,1,0.0,15,21.183333333333334
582,0.0,2,Economy registered letter,UP,1,0.0,15,21.233333333333334
583,0.0,2,Economy registered letter,UP,1,0.0,15,22.85
584,0.0,2,Economy registered letter,UP,1,0.0,15,23.733333333333334
585,0.0,2,Economy registered letter,UP,1,0.0,15,23.716666666666665
586,0.0,2,Economy registered letter,UP,1,0.0,15,24.966666666666665
587,0.0,2,Economy registered letter,UP,1,0.0,15,24.983333333333334
588,0.0,2,Economy registered letter,UP,1,0.0,15,24.966666666666665
589,0.0,2,Economy registered letter,UP,1,0.0,15,22.35
590,0.0,2,Economy registered letter,UP,1,0.0,15,23.483333333333334
591,0.0,2,Economy registered letter,UP,1,0.0,15,23.483333333333334
592,0.0,2,Economy registered letter,UP,1,0.0,15,23.416666666666668
593,0.0,2,Economy registered letter,UP,1,0.0,15,22.0
594,0.0,2,Economy registered letter,UP,1,0.0,15,23.4
595,0.0,2,Economy registered letter,UP,1,0.0,15,23.383333333333333
596,20.6,2,Economy registered letter,UP,1,0.32786885245901637,15,17.516666666666666
597,61.1,2,Economy registered letter,UP,1,0.9508196721311475,15,44.03333333333333
598,28.1,2,Economy registered letter,UP,1,0.5245901639344263,15,115.13333333333334
599,44.8,2,Economy registered letter,UP,1,0.7704918032786885,15,114.41666666666667
600,42.2,2,Economy registered letter,UP,1,0.5409836065573771,15,44.516666666666666
601,55.9,2,Economy registered letter,UP,1,0.7540983606557377,15,44.38333333333333
602,20.6,2,Economy registered letter,UP,1,0.32786885245901637,16,20.883333333333333
603,27.7,2,Economy registered letter,UP,1,0.5245901639344263,16,116.75
607,156.0,1,Economy registered letter,AP,0,1.8688524590163935,12,68.7
608,379.0,1,Economy registered letter,AP,0,3.4754098360655736,13,71.53333333333333
609,256.0,2,Priority registered letter,AP,0,2.4754098360655736,12,26.583333333333332
610,570.0,2,Priority registered letter,AP,0,5.590163934426229,13,44.35
611,256.0,1,Priority registered letter,AP,0,2.4754098360655736,13,23.216666666666665
612,98.5,1,Priority registered letter,AP,0,1.0491803278688525,13,20.183333333333334
613,338.0,2,Priority registered letter,AP,0,3.737704918032787,13,26.383333333333333
614,223.0,3,Economy registered letter,AP,0,2.377049180327869,12,91.9
615,120.0,3,Economy registered letter,AP,0,1.2950819672131149,12,146.38333333333333
616,326.0,3,Priority registered letter,AP,0,3.081967213114754,12,22.316666666666666
617,377.0,3,Economy registered letter,AP,0,3.540983606557377,13,116.21666666666667
618,270.0,4,Economy registered letter,AP,0,2.9508196721311477,13,95.35
619,379.0,4,Economy registered letter,AP,0,3.4754098360655736,11,119.76666666666667
620,558.0,4,Priority registered letter,AP,0,5.278688524590164,13,66.35
621,286.0,0,Priority registered letter,AP,0,2.8360655737704916,13,52.2
622,379.0,1,Economy registered letter,AP,0,3.4754098360655736,11,143.35
